symbol,quarter_end_date,submission_date,window_label,promoter_pct,fii_pct,dii_pct,public_pct,source
SHILPAMED,30-SEP-2022,19-OCT-2022,Q2FY23,50.01,14.46,1.76,49.99,nse_xbrl
SHIVATEX,30-SEP-2022,17-OCT-2022,Q2FY23,74.04,0.0,0.01,25.96,nse_xbrl
SHIVAUM,30-SEP-2022,21-OCT-2022,Q2FY23,73.53,0.0,0.0,26.47,nse_xbrl
SHK,30-SEP-2022,19-OCT-2022,Q2FY23,57.66,9.54,3.81,40.0,nse_xbrl
SHOPERSTOP,30-SEP-2022,20-OCT-2022,Q2FY23,65.51,6.71,20.03,34.49,nse_xbrl
SHRADHA,30-SEP-2022,14-OCT-2022,Q2FY23,74.94,0.0,0.0,25.06,nse_xbrl
SHREDIGCEM,30-SEP-2022,17-OCT-2022,Q2FY23,56.01,0.22,0.07,43.99,nse_xbrl
SHREECEM,30-SEP-2022,20-OCT-2022,Q2FY23,62.55,12.37,11.12,37.45,nse_xbrl
SHREEPUSHK,30-SEP-2022,20-OCT-2022,Q2FY23,68.42,1.4,1.14,31.58,nse_xbrl
SHREERAMA,30-SEP-2022,15-OCT-2022,Q2FY23,42.51,0.0,0.01,57.49,nse_xbrl
SHREYANIND,30-SEP-2022,21-OCT-2022,Q2FY23,50.53,0.13,0.1,49.47,nse_xbrl
SHRIPISTON,30-SEP-2022,20-OCT-2022,Q2FY23,46.75,0.0,10.17,53.25,nse_xbrl
SHRIRAMFIN,30-SEP-2022,18-OCT-2022,Q2FY23,29.37,50.64,14.52,70.63,nse_xbrl
SHRIRAMPPS,30-SEP-2022,19-OCT-2022,Q2FY23,28.0,5.03,9.38,72.0,nse_xbrl
SHYAMMETL,30-SEP-2022,20-OCT-2022,Q2FY23,88.35,0.67,3.15,11.65,nse_xbrl
SIEMENS,30-SEP-2022,20-OCT-2022,Q2FY23,75.0,6.03,9.53,25.0,nse_xbrl
SIGIND,30-SEP-2022,18-OCT-2022,Q2FY23,72.57,0.0,0.0,27.43,nse_xbrl
SIGMA,30-SEP-2022,08-OCT-2022,Q2FY23,73.22,0.0,0.0,26.78,nse_xbrl
SIKKO,30-SEP-2022,20-OCT-2022,Q2FY23,71.43,0.13,0.0,28.57,nse_xbrl
SIL,30-SEP-2022,18-OCT-2022,Q2FY23,20.31,38.87,4.14,79.69,nse_xbrl
SILGO,30-SEP-2022,20-OCT-2022,Q2FY23,53.24,0.0,0.0,46.76,nse_xbrl
SILINV,30-SEP-2022,19-OCT-2022,Q2FY23,63.79,0.0,0.05,36.21,nse_xbrl
SILLYMONKS,30-SEP-2022,21-OCT-2022,Q2FY23,47.52,0.0,0.0,52.48,nse_xbrl
SILVERTUC,30-SEP-2022,13-OCT-2022,Q2FY23,74.59,0.0,0.0,25.41,nse_xbrl
SIMPLEXINF,30-SEP-2022,18-OCT-2022,Q2FY23,49.82,0.42,8.84,50.18,nse_xbrl
SIRCA,30-SEP-2022,19-OCT-2022,Q2FY23,67.55,1.97,3.81,32.45,nse_xbrl
SIS,30-SEP-2022,19-OCT-2022,Q2FY23,71.48,15.03,4.5,28.52,nse_xbrl
SIYSIL,30-SEP-2022,14-OCT-2022,Q2FY23,67.18,2.66,6.11,32.82,nse_xbrl
SJS,30-SEP-2022,19-OCT-2022,Q2FY23,50.37,5.31,15.88,49.63,nse_xbrl
SJVN,30-SEP-2022,17-OCT-2022,Q2FY23,86.77,2.96,3.85,13.23,nse_xbrl
SKFINDIA,30-SEP-2022,18-OCT-2022,Q2FY23,52.58,6.36,29.02,47.42,nse_xbrl
SKIPPER,30-SEP-2022,21-OCT-2022,Q2FY23,71.89,9.87,0.0,28.11,nse_xbrl
SKMEGGPROD,30-SEP-2022,14-OCT-2022,Q2FY23,55.56,0.19,0.0,44.44,nse_xbrl
SMLMAH,30-SEP-2022,21-OCT-2022,Q2FY23,43.96,1.76,0.0,56.04,nse_xbrl
SMLT,30-SEP-2022,17-OCT-2022,Q2FY23,69.83,0.41,0.0,30.17,nse_xbrl
SMSPHARMA,30-SEP-2022,18-OCT-2022,Q2FY23,64.17,0.59,0.0,35.83,nse_xbrl
SNOWMAN,30-SEP-2022,19-OCT-2022,Q2FY23,40.25,1.93,0.55,59.75,nse_xbrl
SOBHA,30-SEP-2022,20-OCT-2022,Q2FY23,51.99,,,48.01,nse_xbrl
SOLARA,30-SEP-2022,14-OCT-2022,Q2FY23,40.4,18.47,2.97,59.6,nse_xbrl
SOLARINDS,30-SEP-2022,18-OCT-2022,Q2FY23,73.15,6.64,14.6,26.85,nse_xbrl
SOLEX,30-SEP-2022,17-OCT-2022,Q2FY23,70.65,0.0,0.0,29.35,nse_xbrl
SOMANYCERA,30-SEP-2022,20-OCT-2022,Q2FY23,54.78,2.27,20.8,45.22,nse_xbrl
SOMATEX,30-SEP-2022,10-OCT-2022,Q2FY23,63.68,0.0,0.04,36.32,nse_xbrl
SOMICONVEY,30-SEP-2022,19-OCT-2022,Q2FY23,59.09,0.0,0.0,40.91,nse_xbrl
SONACOMS,30-SEP-2022,20-OCT-2022,Q2FY23,53.59,11.56,24.53,46.41,nse_xbrl
SOTL,30-SEP-2022,21-OCT-2022,Q2FY23,71.81,1.78,7.4,28.19,nse_xbrl
SOUTHBANK,30-SEP-2022,19-OCT-2022,Q2FY23,0.0,7.82,11.64,100.0,nse_xbrl
SOUTHWEST,30-SEP-2022,21-OCT-2022,Q2FY23,74.68,0.09,0.0,25.32,nse_xbrl
SPAL,30-SEP-2022,21-OCT-2022,Q2FY23,61.69,1.16,16.85,38.31,nse_xbrl
SPANDANA,30-SEP-2022,20-OCT-2022,Q2FY23,63.03,13.13,8.56,36.97,nse_xbrl
SPARC,30-SEP-2022,21-OCT-2022,Q2FY23,69.09,2.38,0.93,30.91,nse_xbrl
SPCENET,30-SEP-2022,21-OCT-2022,Q2FY23,16.61,0.0,0.0,83.39,nse_xbrl
SPECIALITY,30-SEP-2022,19-OCT-2022,Q2FY23,52.53,0.47,1.79,47.47,nse_xbrl
SPECTRUM,30-SEP-2022,16-OCT-2022,Q2FY23,71.45,0.0,0.0,28.55,nse_xbrl
SPENCERS,30-SEP-2022,20-OCT-2022,Q2FY23,58.81,7.88,2.99,41.05,nse_xbrl
SPIC,30-SEP-2022,21-OCT-2022,Q2FY23,53.28,0.45,2.37,46.72,nse_xbrl
SPLIL,30-SEP-2022,21-OCT-2022,Q2FY23,68.93,0.34,0.0,31.07,nse_xbrl
SPLPETRO,30-SEP-2022,20-OCT-2022,Q2FY23,64.14,2.2,2.26,35.86,nse_xbrl
SREEL,30-SEP-2022,20-OCT-2022,Q2FY23,74.91,5.17,0.21,25.09,nse_xbrl
SRF,30-SEP-2022,20-OCT-2022,Q2FY23,50.53,19.22,14.03,49.47,nse_xbrl
SRHHYPOLTD,30-SEP-2022,19-OCT-2022,Q2FY23,62.09,0.71,0.04,37.91,nse_xbrl
SSWL,30-SEP-2022,17-OCT-2022,Q2FY23,62.6,0.14,0.41,37.4,nse_xbrl
STAR,30-SEP-2022,20-OCT-2022,Q2FY23,31.07,21.43,15.47,68.93,nse_xbrl
STARCEMENT,30-SEP-2022,21-OCT-2022,Q2FY23,67.43,0.4,6.14,32.57,nse_xbrl
STARHEALTH,30-SEP-2022,20-OCT-2022,Q2FY23,58.63,10.31,1.47,41.37,nse_xbrl
STARPAPER,30-SEP-2022,17-OCT-2022,Q2FY23,44.93,2.26,0.0,55.07,nse_xbrl
STARTECK,30-SEP-2022,19-OCT-2022,Q2FY23,71.52,0.0,0.0,28.48,nse_xbrl
STCINDIA,30-SEP-2022,19-OCT-2022,Q2FY23,90.0,0.0,1.01,10.0,nse_xbrl
STEELCAS,30-SEP-2022,17-OCT-2022,Q2FY23,46.07,0.11,0.0,53.93,nse_xbrl
STEELCITY,30-SEP-2022,21-OCT-2022,Q2FY23,64.54,0.17,0.0,35.46,nse_xbrl
STEL,30-SEP-2022,20-OCT-2022,Q2FY23,61.18,0.0,0.2,38.82,nse_xbrl
STOVEKRAFT,30-SEP-2022,17-OCT-2022,Q2FY23,56.19,7.17,9.83,43.81,nse_xbrl
STYLAMIND,30-SEP-2022,20-OCT-2022,Q2FY23,54.61,5.45,11.33,45.39,nse_xbrl
STYRENIX,30-SEP-2022,19-OCT-2022,Q2FY23,61.19,1.57,4.45,38.81,nse_xbrl
SUBROS,30-SEP-2022,20-OCT-2022,Q2FY23,36.79,0.73,13.0,63.21,nse_xbrl
SUDARCOLOR,30-SEP-2022,18-OCT-2022,Q2FY23,54.37,0.4,3.14,45.63,nse_xbrl
SUDARSCHEM,30-SEP-2022,20-OCT-2022,Q2FY23,35.82,4.15,14.18,64.18,nse_xbrl
SUMEETINDS,30-SEP-2022,18-OCT-2022,Q2FY23,21.67,0.0,0.0,78.33,nse_xbrl
SUMICHEM,30-SEP-2022,17-OCT-2022,Q2FY23,75.0,2.06,6.4,25.0,nse_xbrl
SUMMITSEC,30-SEP-2022,19-OCT-2022,Q2FY23,74.65,0.61,0.35,25.35,nse_xbrl
SUNDARAM,30-SEP-2022,19-OCT-2022,Q2FY23,31.05,0.0,1.95,68.95,nse_xbrl
SUNDARMFIN,30-SEP-2022,17-OCT-2022,Q2FY23,38.49,7.57,16.7,60.69,nse_xbrl
SUNDRMFAST,30-SEP-2022,28-OCT-2022,Q2FY23,48.51,11.75,18.71,51.49,nse_xbrl
SUNDROP,30-SEP-2022,14-OCT-2022,Q2FY23,51.77,7.85,8.92,46.34,nse_xbrl
SUNFLAG,30-SEP-2022,18-OCT-2022,Q2FY23,51.16,0.33,0.04,48.84,nse_xbrl
SUNPHARMA,30-SEP-2022,18-OCT-2022,Q2FY23,54.48,16.0,19.71,45.52,nse_xbrl
SUNTECK,30-SEP-2022,19-OCT-2022,Q2FY23,67.13,18.94,6.27,32.87,nse_xbrl
SUNTV,30-SEP-2022,19-OCT-2022,Q2FY23,75.0,9.79,3.96,25.0,nse_xbrl
SUPERHOUSE,30-SEP-2022,11-OCT-2022,Q2FY23,54.88,0.74,0.01,45.12,nse_xbrl
SUPRAJIT,30-SEP-2022,20-OCT-2022,Q2FY23,44.64,5.42,15.21,55.36,nse_xbrl
SUPREMEIND,30-SEP-2022,20-OCT-2022,Q2FY23,48.85,16.33,19.14,51.15,nse_xbrl
SUPREMEINF,30-SEP-2022,21-OCT-2022,Q2FY23,34.68,10.02,0.0,65.32,nse_xbrl
SUPRIYA,30-SEP-2022,17-OCT-2022,Q2FY23,68.24,6.79,8.88,31.76,nse_xbrl
SURANASOL,30-SEP-2022,15-OCT-2022,Q2FY23,64.77,0.01,0.03,35.23,nse_xbrl
SURANAT&P,30-SEP-2022,18-OCT-2022,Q2FY23,74.75,0.01,0.04,25.25,nse_xbrl
SURYALAXMI,30-SEP-2022,18-OCT-2022,Q2FY23,60.94,0.0,0.36,39.06,nse_xbrl
SURYAROSNI,30-SEP-2022,14-OCT-2022,Q2FY23,62.96,1.18,0.04,35.15,nse_xbrl
SURYODAY,30-SEP-2022,21-OCT-2022,Q2FY23,28.01,3.93,22.52,71.99,nse_xbrl
SUVEN,30-SEP-2022,21-OCT-2022,Q2FY23,64.98,0.48,0.13,35.02,nse_xbrl
SUVIDHAA,30-SEP-2022,20-OCT-2022,Q2FY23,38.77,4.38,0.03,61.23,nse_xbrl
SWANCORP,30-SEP-2022,19-OCT-2022,Q2FY23,64.09,8.46,2.89,35.91,nse_xbrl
SWARAJENG,30-SEP-2022,20-OCT-2022,Q2FY23,52.13,1.91,9.87,47.87,nse_xbrl
SWELECTES,30-SEP-2022,20-OCT-2022,Q2FY23,56.37,0.01,0.0,43.63,nse_xbrl
SWSOLAR,30-SEP-2022,21-OCT-2022,Q2FY23,76.69,2.65,3.9,23.31,nse_xbrl
SYMPHONY,30-SEP-2022,19-OCT-2022,Q2FY23,73.25,4.03,11.14,26.75,nse_xbrl
SYNGENE,30-SEP-2022,16-OCT-2022,Q2FY23,64.86,16.79,6.77,34.65,nse_xbrl
TAINWALCHM,30-SEP-2022,20-OCT-2022,Q2FY23,67.05,0.04,0.22,32.95,nse_xbrl
TAJGVK,30-SEP-2022,07-OCT-2022,Q2FY23,74.99,0.4,3.64,25.01,nse_xbrl
TALBROAUTO,30-SEP-2022,06-OCT-2022,Q2FY23,58.32,0.0,0.03,41.68,nse_xbrl
TANLA,30-SEP-2022,19-OCT-2022,Q2FY23,43.74,12.73,0.09,56.26,nse_xbrl
TARACHAND,30-SEP-2022,21-OCT-2022,Q2FY23,74.71,0.0,0.0,25.29,nse_xbrl
TARAPUR,30-SEP-2022,17-OCT-2022,Q2FY23,44.63,0.0,0.0,55.37,nse_xbrl
TARC,30-SEP-2022,19-OCT-2022,Q2FY23,65.92,1.4,0.27,34.08,nse_xbrl
TARIL,30-SEP-2022,19-OCT-2022,Q2FY23,74.91,0.05,0.0,25.09,nse_xbrl
TARSONS,30-SEP-2022,12-OCT-2022,Q2FY23,47.31,9.89,8.13,52.69,nse_xbrl
TASTYBITE,30-SEP-2022,20-OCT-2022,Q2FY23,74.23,3.61,0.97,25.77,nse_xbrl
TATACHEM,30-SEP-2022,21-OCT-2022,Q2FY23,37.98,14.93,19.42,62.02,nse_xbrl
TATACOMM,30-SEP-2022,14-OCT-2022,Q2FY23,58.86,17.02,13.89,41.14,nse_xbrl
TATACONSUM,30-SEP-2022,21-OCT-2022,Q2FY23,34.72,25.59,14.91,65.28,nse_xbrl
TATAELXSI,30-SEP-2022,19-OCT-2022,Q2FY23,43.92,15.37,3.9,56.08,nse_xbrl
TATAINVEST,30-SEP-2022,18-OCT-2022,Q2FY23,73.38,0.87,0.42,26.62,nse_xbrl
TATAPOWER,30-SEP-2022,19-OCT-2022,Q2FY23,46.86,10.29,14.51,53.14,nse_xbrl
TATVA,30-SEP-2022,19-OCT-2022,Q2FY23,79.17,3.59,11.16,20.83,nse_xbrl
TBZ,30-SEP-2022,18-OCT-2022,Q2FY23,74.12,0.93,0.0,25.88,nse_xbrl
TCI,30-SEP-2022,14-OCT-2022,Q2FY23,69.03,3.33,11.82,30.97,nse_xbrl
TCIEXP,30-SEP-2022,18-OCT-2022,Q2FY23,66.66,1.84,10.46,33.34,nse_xbrl
TCPLPACK,30-SEP-2022,20-OCT-2022,Q2FY23,55.74,0.8,3.37,44.26,nse_xbrl
TCS,30-SEP-2022,21-OCT-2022,Q2FY23,72.3,13.05,8.58,27.7,nse_xbrl
TDPOWERSYS,30-SEP-2022,19-OCT-2022,Q2FY23,58.57,1.33,11.86,41.43,nse_xbrl
TEAMGTY,30-SEP-2022,14-OCT-2022,Q2FY23,74.92,0.0,0.05,25.08,nse_xbrl
TEAMLEASE,30-SEP-2022,14-OCT-2022,Q2FY23,31.51,37.08,21.23,68.42,nse_xbrl
TECHM,30-SEP-2022,20-OCT-2022,Q2FY23,35.22,28.2,23.81,64.78,nse_xbrl
TECHNOE,30-SEP-2022,17-OCT-2022,Q2FY23,60.2,1.62,26.81,39.8,nse_xbrl
TECILCHEM,30-SEP-2022,20-OCT-2022,Q2FY23,47.71,0.0,6.2,52.29,nse_xbrl
TEGA,30-SEP-2022,19-OCT-2022,Q2FY23,79.17,2.48,10.91,20.83,nse_xbrl
TEJASNET,30-SEP-2022,18-OCT-2022,Q2FY23,52.2,10.84,4.15,47.8,nse_xbrl
TERASOFT,30-SEP-2022,19-OCT-2022,Q2FY23,47.53,0.0,0.0,52.47,nse_xbrl
TEXINFRA,30-SEP-2022,21-OCT-2022,Q2FY23,65.0,1.05,0.01,35.0,nse_xbrl
TEXMOPIPES,30-SEP-2022,21-OCT-2022,Q2FY23,44.24,1.02,0.0,55.76,nse_xbrl
TEXRAIL,30-SEP-2022,20-OCT-2022,Q2FY23,58.35,1.72,7.7,41.65,nse_xbrl
TFCILTD,30-SEP-2022,19-OCT-2022,Q2FY23,16.83,16.85,0.05,83.17,nse_xbrl
TFL,30-SEP-2022,21-OCT-2022,Q2FY23,53.62,0.0,0.0,46.38,nse_xbrl
TGBHOTELS,30-SEP-2022,18-OCT-2022,Q2FY23,31.71,0.0,0.0,68.29,nse_xbrl
THANGAMAYL,30-SEP-2022,14-OCT-2022,Q2FY23,66.66,0.17,11.47,33.34,nse_xbrl
THEINVEST,30-SEP-2022,21-OCT-2022,Q2FY23,72.12,6.55,0.0,27.88,nse_xbrl
THEJO,30-SEP-2022,15-OCT-2022,Q2FY23,54.44,0.0,0.0,45.56,nse_xbrl
THEMISMED,30-SEP-2022,19-OCT-2022,Q2FY23,67.18,0.02,0.01,32.82,nse_xbrl
THERMAX,30-SEP-2022,19-OCT-2022,Q2FY23,61.98,12.35,15.34,32.53,nse_xbrl
THOMASCOOK,30-SEP-2022,19-OCT-2022,Q2FY23,72.34,0.45,9.29,26.28,nse_xbrl
THOMASCOTT,30-SEP-2022,20-OCT-2022,Q2FY23,61.05,0.0,0.02,38.95,nse_xbrl
THYROCARE,30-SEP-2022,21-OCT-2022,Q2FY23,71.14,10.42,9.14,28.86,nse_xbrl
TIIL,30-SEP-2022,18-OCT-2022,Q2FY23,74.68,0.7,3.8,25.32,nse_xbrl
TIINDIA,30-SEP-2022,21-OCT-2022,Q2FY23,46.45,26.3,14.08,53.55,nse_xbrl
TIJARIA,30-SEP-2022,20-OCT-2022,Q2FY23,35.11,0.01,26.94,64.89,nse_xbrl
TIL,30-SEP-2022,17-OCT-2022,Q2FY23,56.3,0.0,12.19,43.7,nse_xbrl
TIMETECHNO,30-SEP-2022,21-OCT-2022,Q2FY23,51.33,7.81,9.24,48.67,nse_xbrl
TIMKEN,30-SEP-2022,19-OCT-2022,Q2FY23,67.8,3.9,12.13,32.2,nse_xbrl
TIPSMUSIC,30-SEP-2022,20-OCT-2022,Q2FY23,74.98,0.06,0.0,25.02,nse_xbrl
TIRUMALCHM,30-SEP-2022,19-OCT-2022,Q2FY23,41.98,2.5,0.03,58.02,nse_xbrl
TIRUPATIFL,30-SEP-2022,21-OCT-2022,Q2FY23,57.59,0.0,0.0,42.41,nse_xbrl
TITAGARH,30-SEP-2022,19-OCT-2022,Q2FY23,47.26,4.82,7.0,52.74,nse_xbrl
TITAN,30-SEP-2022,19-OCT-2022,Q2FY23,52.9,17.05,11.89,47.1,nse_xbrl
TMPV,30-SEP-2022,22-OCT-2022,Q2FY23,46.4,19.04,14.83,53.6,nse_xbrl
TNPETRO,30-SEP-2022,18-OCT-2022,Q2FY23,34.54,10.17,0.03,65.46,nse_xbrl
TNPL,30-SEP-2022,20-OCT-2022,Q2FY23,35.32,3.25,17.98,64.68,nse_xbrl
TNTELE,30-SEP-2022,20-OCT-2022,Q2FY23,63.63,7.18,13.84,36.37,nse_xbrl
TORNTPOWER,30-SEP-2022,20-OCT-2022,Q2FY23,53.57,6.77,21.21,46.43,nse_xbrl
TOTAL,30-SEP-2022,21-OCT-2022,Q2FY23,52.45,0.07,0.0,47.55,nse_xbrl
TOUCHWOOD,30-SEP-2022,20-OCT-2022,Q2FY23,70.07,0.0,0.0,29.93,nse_xbrl
TPHQ,30-SEP-2022,21-OCT-2022,Q2FY23,39.78,0.0,0.05,60.22,nse_xbrl
TPLPLASTEH,30-SEP-2022,20-OCT-2022,Q2FY23,74.86,0.01,0.08,25.14,nse_xbrl
TREEHOUSE,30-SEP-2022,18-OCT-2022,Q2FY23,20.54,7.14,5.77,79.46,nse_xbrl
TREJHARA,30-SEP-2022,20-OCT-2022,Q2FY23,30.0,0.78,0.22,70.0,nse_xbrl
TRENT,30-SEP-2022,21-OCT-2022,Q2FY23,37.01,25.92,15.18,62.99,nse_xbrl
TRF,30-SEP-2022,20-OCT-2022,Q2FY23,34.12,0.0,0.02,65.88,nse_xbrl
TRIDENT,30-SEP-2022,21-OCT-2022,Q2FY23,72.94,2.59,0.04,25.3,nse_xbrl
TRIGYN,30-SEP-2022,17-OCT-2022,Q2FY23,44.51,0.0,0.01,55.49,nse_xbrl
TRITURBINE,30-SEP-2022,20-OCT-2022,Q2FY23,55.94,22.3,16.08,44.06,nse_xbrl
TRIVENI,30-SEP-2022,18-OCT-2022,Q2FY23,68.26,4.43,6.02,31.74,nse_xbrl
TSFINV,30-SEP-2022,17-OCT-2022,Q2FY23,55.59,0.18,5.57,43.77,nse_xbrl
TTKHLTCARE,30-SEP-2022,14-OCT-2022,Q2FY23,74.56,2.37,2.22,25.44,nse_xbrl
TTKPRESTIG,30-SEP-2022,18-OCT-2022,Q2FY23,70.41,8.79,13.94,29.59,nse_xbrl
TTL,30-SEP-2022,17-OCT-2022,Q2FY23,58.52,0.08,0.0,41.48,nse_xbrl
TTML,30-SEP-2022,14-OCT-2022,Q2FY23,74.36,2.32,0.06,25.64,nse_xbrl
TVSELECT,30-SEP-2022,20-OCT-2022,Q2FY23,59.91,0.42,0.01,40.09,nse_xbrl
TVSHLTD,30-SEP-2022,20-OCT-2022,Q2FY23,74.46,1.23,13.98,25.54,nse_xbrl
TVSMOTOR,30-SEP-2022,20-OCT-2022,Q2FY23,50.81,12.63,27.61,49.19,nse_xbrl
TVSSRICHAK,30-SEP-2022,19-OCT-2022,Q2FY23,45.36,1.41,0.03,54.64,nse_xbrl
TVTODAY,30-SEP-2022,14-OCT-2022,Q2FY23,58.45,3.77,15.94,41.55,nse_xbrl
TVVISION,30-SEP-2022,20-OCT-2022,Q2FY23,33.16,0.0,17.92,66.84,nse_xbrl
UBL,30-SEP-2022,17-OCT-2022,Q2FY23,72.71,6.93,13.87,27.29,nse_xbrl
UCAL,30-SEP-2022,13-OCT-2022,Q2FY23,70.33,0.16,0.01,29.67,nse_xbrl
UCOBANK,30-SEP-2022,10-OCT-2022,Q2FY23,95.39,0.03,1.35,4.61,nse_xbrl
UFBL,30-SEP-2022,20-OCT-2022,Q2FY23,33.81,16.6,26.7,66.19,nse_xbrl
UFLEX,30-SEP-2022,20-OCT-2022,Q2FY23,44.58,8.68,0.22,55.42,nse_xbrl
UFO,30-SEP-2022,20-OCT-2022,Q2FY23,22.77,1.35,24.69,77.23,nse_xbrl
UGARSUGAR,30-SEP-2022,18-OCT-2022,Q2FY23,44.52,0.44,0.0,55.48,nse_xbrl
UGROCAP,30-SEP-2022,18-OCT-2022,Q2FY23,2.87,7.47,2.2,97.13,nse_xbrl
ULTRACEMCO,30-SEP-2022,20-OCT-2022,Q2FY23,59.96,14.57,17.41,39.91,nse_xbrl
UMESLTD,30-SEP-2022,17-OCT-2022,Q2FY23,41.5,1.74,2.67,58.5,nse_xbrl
UMIYA-MRO,30-SEP-2022,19-OCT-2022,Q2FY23,55.04,0.0,0.0,44.96,nse_xbrl
UNICHEMLAB,30-SEP-2022,14-OCT-2022,Q2FY23,50.93,1.71,8.7,49.07,nse_xbrl
UNIENTER,30-SEP-2022,20-OCT-2022,Q2FY23,73.78,15.39,0.0,26.22,nse_xbrl
UNIONBANK,30-SEP-2022,17-OCT-2022,Q2FY23,83.49,1.43,7.05,16.51,nse_xbrl
UNITDSPR,30-SEP-2022,21-OCT-2022,Q2FY23,56.73,16.07,11.62,43.27,nse_xbrl
UNITECH,30-SEP-2022,20-OCT-2022,Q2FY23,5.13,0.35,0.93,94.87,nse_xbrl
UNITEDTEA,30-SEP-2022,21-OCT-2022,Q2FY23,49.79,0.0,9.26,50.21,nse_xbrl
UNIVCABLES,30-SEP-2022,20-OCT-2022,Q2FY23,61.89,0.11,2.05,38.11,nse_xbrl
UPL,30-SEP-2022,20-OCT-2022,Q2FY23,28.96,42.77,17.19,71.04,nse_xbrl
URJA,30-SEP-2022,17-OCT-2022,Q2FY23,30.45,0.0,0.0,69.55,nse_xbrl
USHAMART,30-SEP-2022,17-OCT-2022,Q2FY23,48.7,8.89,0.05,51.3,nse_xbrl
UTIAMC,30-SEP-2022,21-OCT-2022,Q2FY23,0.0,6.25,60.14,100.0,nse_xbrl
UTTAMSUGAR,30-SEP-2022,20-OCT-2022,Q2FY23,73.32,1.09,0.0,26.68,nse_xbrl
V2RETAIL,30-SEP-2022,15-OCT-2022,Q2FY23,53.56,6.47,1.53,46.44,nse_xbrl
VADILALIND,30-SEP-2022,18-OCT-2022,Q2FY23,64.73,0.11,0.01,35.27,nse_xbrl
VAIBHAVGBL,30-SEP-2022,19-OCT-2022,Q2FY23,57.89,20.74,6.58,41.96,nse_xbrl
VAKRANGEE,30-SEP-2022,19-OCT-2022,Q2FY23,42.6,7.92,6.37,57.4,nse_xbrl
VARDMNPOLY,30-SEP-2022,20-OCT-2022,Q2FY23,60.16,1.83,0.01,39.84,nse_xbrl
VARROC,30-SEP-2022,13-OCT-2022,Q2FY23,75.0,3.51,14.31,25.0,nse_xbrl
VASWANI,30-SEP-2022,21-OCT-2022,Q2FY23,58.33,0.0,0.0,41.67,nse_xbrl
VBL,30-SEP-2022,11-OCT-2022,Q2FY23,63.9,25.01,4.45,36.1,nse_xbrl
VCL,30-SEP-2022,21-OCT-2022,Q2FY23,65.86,0.06,0.0,34.14,nse_xbrl
VEDL,30-SEP-2022,21-OCT-2022,Q2FY23,69.69,8.1,10.37,30.09,nse_xbrl
VEEDOL,30-SEP-2022,18-OCT-2022,Q2FY23,57.28,0.73,7.33,40.26,nse_xbrl
VENKEYS,30-SEP-2022,20-OCT-2022,Q2FY23,56.11,0.84,0.17,43.89,nse_xbrl
VENUSPIPES,30-SEP-2022,20-OCT-2022,Q2FY23,48.2,0.67,7.16,51.8,nse_xbrl
VERANDA,30-SEP-2022,17-OCT-2022,Q2FY23,65.87,3.86,1.51,34.13,nse_xbrl
VESUVIUS,30-SEP-2022,17-OCT-2022,Q2FY23,55.57,0.83,24.1,44.43,nse_xbrl
VGL,30-SEP-2022,17-OCT-2022,Q2FY23,64.56,0.0,2.11,35.44,nse_xbrl
VGUARD,30-SEP-2022,17-OCT-2022,Q2FY23,55.86,12.92,18.05,44.14,nse_xbrl
VHL,30-SEP-2022,21-OCT-2022,Q2FY23,74.9,0.04,0.96,25.1,nse_xbrl
VIDHIING,30-SEP-2022,20-OCT-2022,Q2FY23,64.27,0.2,0.0,35.73,nse_xbrl
VIJAYA,30-SEP-2022,19-OCT-2022,Q2FY23,55.01,23.89,15.77,44.99,nse_xbrl
VIKASECO,30-SEP-2022,21-OCT-2022,Q2FY23,9.29,1.08,0.0,90.71,nse_xbrl
VIKASLIFE,30-SEP-2022,21-OCT-2022,Q2FY23,12.27,9.58,0.0,87.73,nse_xbrl
VIMTALABS,30-SEP-2022,14-OCT-2022,Q2FY23,37.46,0.49,2.04,62.54,nse_xbrl
VINATIORGA,30-SEP-2022,19-OCT-2022,Q2FY23,74.06,4.76,7.99,25.94,nse_xbrl
VINDHYATEL,30-SEP-2022,20-OCT-2022,Q2FY23,43.54,1.08,9.7,56.46,nse_xbrl
VINNY,30-SEP-2022,21-OCT-2022,Q2FY23,71.87,0.0,0.0,28.13,nse_xbrl
VINYLINDIA,30-SEP-2022,19-OCT-2022,Q2FY23,50.42,1.39,0.04,49.58,nse_xbrl
VIPIND,30-SEP-2022,18-OCT-2022,Q2FY23,51.33,8.95,20.59,48.67,nse_xbrl
VIPULLTD,30-SEP-2022,15-OCT-2022,Q2FY23,63.43,0.0,0.0,36.57,nse_xbrl
VISAKAIND,30-SEP-2022,17-OCT-2022,Q2FY23,48.36,4.53,1.07,51.64,nse_xbrl
VISHNU,30-SEP-2022,18-OCT-2022,Q2FY23,75.0,1.26,0.0,25.0,nse_xbrl
VISHWARAJ,30-SEP-2022,21-OCT-2022,Q2FY23,33.69,,,66.31,nse_xbrl
VIVIDHA,30-SEP-2022,20-OCT-2022,Q2FY23,5.63,0.08,0.0,94.37,nse_xbrl
VIYASH,30-SEP-2022,14-OCT-2022,Q2FY23,52.79,6.57,2.79,46.82,nse_xbrl
VLSFINANCE,30-SEP-2022,20-OCT-2022,Q2FY23,45.76,2.64,0.03,54.24,nse_xbrl
