date,FII_OI_Net,DII_OI_Net,PRO_OI_Net,CLIENT_OI_Net,FII_OI_Delta,DII_OI_Delta,PRO_OI_Delta,CLIENT_OI_Delta,FII_OI_Delta_5D,FII_OI_Delta_20D,FII_OI_Delta_60D,DII_OI_Delta_5D,DII_OI_Delta_20D,DII_OI_Delta_60D,PRO_OI_Delta_5D,PRO_OI_Delta_20D,PRO_OI_Delta_60D,CLIENT_OI_Delta_5D,CLIENT_OI_Delta_20D,CLIENT_OI_Delta_60D,FII_Volume_Net,DII_Volume_Net,PRO_Volume_Net,CLIENT_Volume_Net,FII_Volume_5D,FII_Volume_20D,FII_Volume_60D,DII_Volume_5D,DII_Volume_20D,DII_Volume_60D,PRO_Volume_5D,PRO_Volume_20D,PRO_Volume_60D,CLIENT_Volume_5D,CLIENT_Volume_20D,CLIENT_Volume_60D,FII_Derivatives_Net,FPI_net_cr,FPI_flow_5D,FPI_flow_20D,FPI_flow_60D,MF_net_cr,MF_flow_5D,MF_flow_20D,MF_flow_60D,INSURANCE_net_cr,INSURANCE_flow_5D,INSURANCE_flow_20D,INSURANCE_flow_60D,RETAIL_net_cr,RETAIL_flow_5D,RETAIL_flow_20D,RETAIL_flow_60D,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,FPI_flow_score,MF_flow_score,INSURANCE_flow_score,RETAIL_flow_score
2025-12-22,1284840.0,-4508206.0,511076.0,2712290.0,26789.0,3885.0,-21974.0,-8700.0,56922.0,97373.0,103821.0,-6574.0,-88179.0,-489874.0,-4489.0,63762.0,80873.0,-45859.0,-72956.0,305180.0,26789.0,3885.0,-21974.0,-8700.0,56922.0,55061.0,9651.0,-6574.0,-110154.0,-267438.0,-4486.0,52324.0,-90956.0,-45862.0,2769.0,348743.0,26789.0,97.44000000000052,1915.2,-13886.07,-44465.22,2823.82,7923.75,41943.83,117466.95,488.31,2581.91,10626.41,19894.66,-1966.090000000004,-7667.04,-18294.37,-37598.2,12.01,-6.19,15.45,-15.03,4.8,0.12,30.64,-53.6
2025-12-23,1325097.0,-4514783.0,481684.0,2708002.0,40257.0,-6577.0,-29392.0,-4288.0,152325.0,90165.0,157695.0,-26861.0,-119733.0,-499678.0,-75031.0,7290.0,59912.0,-50433.0,22278.0,282071.0,40257.0,-6577.0,-29392.0,-4288.0,152325.0,104507.0,63525.0,-26861.0,-137341.0,-277242.0,-75028.0,7387.0,-111917.0,-50436.0,25447.0,325634.0,40257.0,-1434.3200000000006,2670.87,-16244.46,-43928.17,2776.2400000000007,11222.64,42900.57,119654.16,560.9199999999998,2606.08,10691.53,20695.47,334.1599999999962,-8995.68,-17277.44,-39940.15,10.97,-13.15,-1.53,-0.97,2.27,1.94,30.82,-49.9
2025-12-24,1340198.0,-4511372.0,453950.0,2717224.0,15101.0,3411.0,-27734.0,9222.0,187129.0,67954.0,185787.0,-31810.0,-95637.0,-470137.0,-116606.0,-4570.0,9043.0,-38713.0,32253.0,275307.0,-2903.0,2309.0,-11774.0,12368.0,169125.0,64292.0,73613.0,-32912.0,-114347.0,-248803.0,-100643.0,11487.0,-146826.0,-35570.0,38568.0,322016.0,15101.0,-1751.9799999999996,-688.73,-23004.57,-41522.98,1209.3499999999997,13200.56,39181.92,116594.31,653.06,2701.41,11151.01,21375.52,782.739999999998,-8079.47,-13085.47,-38722.1,7.52,-7.81,-5.1,0.53,-5.27,-5.88,33.27,-36.31
2025-12-26,1348859.0,-4523732.0,444926.0,2729947.0,8661.0,-12360.0,-9024.0,12723.0,165557.0,106955.0,235120.0,-45108.0,-114252.0,-489272.0,-115179.0,1918.0,-33786.0,-5270.0,5379.0,287938.0,8661.0,-12360.0,-9024.0,12723.0,147553.0,103293.0,122946.0,-46210.0,-132962.0,-267938.0,-99216.0,17975.0,-189655.0,-2127.0,11694.0,334647.0,8661.0,-1838.31,-2864.57,-23968.59,-38175.04,1713.33,13868.68,39387.1,113014.23,-489.6099999999999,1353.83,9650.76,20974.57,1314.2200000000012,-5100.67,-11764.87,-38563.9,13.44,-11.95,-3.11,-3.36,-6.22,-5.59,24.33,-31.88
2025-12-29,1324487.0,-4519964.0,444983.0,2750494.0,-24372.0,3768.0,57.0,20547.0,66436.0,85275.0,155807.0,-7873.0,-85612.0,-444341.0,-88067.0,-1500.0,-32632.0,29504.0,1837.0,321166.0,-24372.0,3768.0,57.0,20547.0,48432.0,81613.0,43633.0,-8975.0,-104322.0,-223007.0,-72107.0,14557.0,-188501.0,32650.0,8152.0,367875.0,-24372.0,-2710.4400000000005,-7637.61,-23140.07,-39185.84,567.2800000000007,9090.02,36640.99,110293.33,-465.23,747.45,9187.89,20703.78,589.4000000000015,1054.43,-10539.9,-37218.49,9.99,-5.67,-4.07,-3.78,-5.14,-11.44,21.42,-27.79
2025-12-30,1416805.0,-4568696.0,451250.0,2700641.0,92318.0,-48732.0,6267.0,-49853.0,131965.0,184172.0,266135.0,-60490.0,-181265.0,-457655.0,-59826.0,39196.0,-67961.0,-11649.0,-42103.0,259481.0,79991.0,-58185.0,-21515.0,-291.0,101634.0,168183.0,129992.0,-71045.0,-174552.0,-274087.0,-71648.0,-7405.0,-187944.0,41059.0,13774.0,332039.0,79991.0,-3653.9,-11388.95,-25757.23,-38217.55,3541.32,9807.52,39759.38,110693.77,1451.9899999999998,1711.13,10175.61,20870.29,750.3000000000029,3770.82,-9261.51,-37055.45,25.07,-26.9,8.38,-10.12,-7.99,-5.11,27.02,-23.54
2025-12-31,1457616.0,-4584610.0,438409.0,2688585.0,40811.0,-15914.0,-12841.0,-12056.0,132519.0,185729.0,314291.0,-69827.0,-115681.0,-467719.0,-43275.0,-16340.0,-74417.0,-19417.0,-53708.0,227845.0,40811.0,-15914.0,-12841.0,-12056.0,102188.0,169740.0,178148.0,-80382.0,-143588.0,-284151.0,-55097.0,-28321.0,-185723.0,33291.0,2169.0,291726.0,40811.0,-4587.959999999999,-14542.59,-27170.94,-42566.71,4942.969999999999,11974.25,41807.86,112609.13,493.6500000000001,1643.86,10493.29,22020.96,-1620.6299999999974,1816.03,-11491.51,-37707.45,25.11,-12.45,-8.11,-11.65,-9.5,-0.95,28.67,-30.36
2026-01-01,1447268.0,-4591053.0,416282.0,2727503.0,-10348.0,-6443.0,-22127.0,38918.0,107070.0,226388.0,345193.0,-79681.0,-107022.0,-481818.0,-37668.0,-79649.0,-87640.0,10279.0,-39717.0,224265.0,-10348.0,-6443.0,-22127.0,38918.0,94743.0,210399.0,209050.0,-89134.0,-134929.0,-298250.0,-65450.0,-91630.0,-205906.0,59841.0,16160.0,295106.0,-10348.0,-3040.82,-15831.43,-27196.81,-43911.44,1190.4899999999998,11955.39,41364.3,114201.2,140.56999999999994,1131.37,9141.47,21752.15,2294.850000000006,3328.14,-9312.74,-36899.84,31.22,-10.67,-27.14,-9.38,-9.45,-1.97,20.47,-23.25
2026-01-02,1462153.0,-4565730.0,390141.0,2713436.0,14885.0,25323.0,-26141.0,-14067.0,113294.0,231511.0,376972.0,-41998.0,-75242.0,-458767.0,-54785.0,-126795.0,-118979.0,-16511.0,-29474.0,200774.0,14885.0,25323.0,-26141.0,-14067.0,100967.0,201180.0,240829.0,-51451.0,-85797.0,-275199.0,-82567.0,-138614.0,-237245.0,33051.0,23231.0,271615.0,14885.0,699.2700000000004,-13293.85,-27139.21,-41610.13,-1015.2600000000002,9226.8,38183.75,110035.55,1202.09,2823.07,10003.13,22415.03,-883.6599999999962,1130.26,-8794.1,-36289.23,31.77,-3.7,-41.22,-7.7,-9.3,-8.69,25.36,-21.4
2026-01-05,1417677.0,-4518498.0,378779.0,2722042.0,-44476.0,47232.0,-11362.0,8606.0,93190.0,167106.0,345206.0,1466.0,-19175.0,-400776.0,-66204.0,-130860.0,-137303.0,-28452.0,-17071.0,192873.0,-44476.0,47232.0,-11362.0,8606.0,80863.0,136775.0,209063.0,-7987.0,-29730.0,-217208.0,-93986.0,-142679.0,-255569.0,21110.0,35634.0,263714.0,-44476.0,737.369999999999,-9846.04,-26368.21,-42321.6,483.2200000000012,9142.74,36278.26,111246.52,378.48000000000025,3666.78,9694.06,22580.45,-351.0699999999997,189.79,-7400.16,-36261.97,21.53,8.74,-42.21,-5.72,-8.31,-12.76,23.32,-16.81
2026-01-06,1386562.0,-4515071.0,385331.0,2743178.0,-31115.0,3427.0,6552.0,21136.0,-30243.0,171293.0,349691.0,53625.0,-26604.0,-424568.0,-65919.0,-163757.0,-118138.0,42537.0,19068.0,193015.0,-17943.0,-3517.0,-3877.0,25337.0,-17071.0,154134.0,226720.0,46681.0,-44103.0,-247944.0,-76348.0,-186005.0,-246833.0,46738.0,75974.0,268057.0,-31115.0,-49.26000000000022,-6241.4,-26250.6,-43069.49,1090.8199999999997,6692.24,35974.08,113234.55,-79.98000000000002,2134.81,9012.0,22633.09,1494.4599999999991,933.95,-6429.57,-36203.03,22.01,7.04,-51.79,-0.19,-8.06,-13.52,19.06,-13.57
2026-01-07,1354391.0,-4523222.0,415618.0,2753213.0,-32171.0,-8151.0,30287.0,10035.0,-103225.0,121980.0,293080.0,61388.0,-5930.0,-412433.0,-22791.0,-143834.0,-93927.0,64628.0,27784.0,213280.0,-32171.0,-8151.0,30287.0,10035.0,-90053.0,104821.0,170109.0,54444.0,-23429.0,-235809.0,-33220.0,-166082.0,-222622.0,68829.0,84690.0,288322.0,-32171.0,-1835.3899999999996,-3488.83,-23550.62,-46246.38,2347.2999999999997,4096.57,34326.72,115069.82,105.14000000000031,1746.3,8290.7,23225.63,180.2000000000044,2734.78,-4831.7,-34385.24,14.12,11.61,-45.36,1.22,-4.91,-17.09,14.56,-8.31
2026-01-08,1267428.0,-4502733.0,473374.0,2761931.0,-86963.0,20489.0,57756.0,8718.0,-179840.0,57461.0,176908.0,88320.0,1551.0,-393264.0,57092.0,-96611.0,-29979.0,34428.0,37599.0,246335.0,-86963.0,20489.0,57756.0,8718.0,-166668.0,40302.0,53937.0,81376.0,-15948.0,-216640.0,46663.0,-118859.0,-158674.0,38629.0,94505.0,321377.0,-86963.0,-3709.81,-4157.82,-25189.48,-49273.99,2204.630000000001,5110.71,33330.43,115822.62,751.0900000000001,2356.82,8548.01,24320.91,1020.6399999999994,1460.57,-5059.54,-32389.62,3.82,13.21,-30.88,2.84,-6.73,-19.26,15.92,-8.85
2026-01-09,1259589.0,-4525719.0,520655.0,2745475.0,-7839.0,-22986.0,47281.0,-16456.0,-202564.0,5225.0,226665.0,40011.0,-3024.0,-471208.0,130514.0,-29579.0,22803.0,32039.0,27378.0,221740.0,-7839.0,-22986.0,47281.0,-16456.0,-189392.0,-11934.0,89070.0,33067.0,-20523.0,-271050.0,120085.0,-51827.0,-107892.0,36240.0,84284.0,289872.0,-7839.0,-3686.99,-8544.08,-26981.87,-54099.17,5597.5700000000015,11723.54,36605.4,120582.05,69.61000000000013,1224.34,8614.86,23694.85,-782.7900000000009,1561.44,-4036.1,-32164.13,-4.39,12.09,-10.68,1.37,-8.73,-12.43,16.14,-5.39
2026-01-12,1261478.0,-4564776.0,535454.0,2767844.0,1889.0,-39057.0,14799.0,22369.0,-156199.0,2702.0,302139.0,-46278.0,-52797.0,-527250.0,156675.0,14780.0,668.0,45802.0,35315.0,224443.0,17219.0,-21077.0,-16073.0,19931.0,-127697.0,873.0,179874.0,-35242.0,-52316.0,-309112.0,115374.0,-38340.0,-160899.0,47565.0,89783.0,290137.0,1889.0,-3121.790000000001,-12403.24,-29052.31,-56206.73,4485.0,15725.32,39589.52,123233.64,332.56999999999994,1178.43,8256.09,22438.6,-2436.189999999995,-523.68,-4505.86,-34728.77,-4.89,0.91,2.69,2.73,-11.09,-6.2,13.8,-6.68
2026-01-13,1221597.0,-4539461.0,547100.0,2770764.0,-39881.0,25315.0,11646.0,2920.0,-164965.0,-6321.0,241317.0,-24390.0,-37829.0,-486889.0,161769.0,31535.0,4777.0,27586.0,12615.0,240795.0,-39881.0,25315.0,11646.0,2920.0,-149635.0,-8150.0,119052.0,-6410.0,-37348.0,-268751.0,130897.0,-21585.0,-156790.0,25148.0,67083.0,306489.0,-39881.0,-430.0799999999999,-12784.06,-28499.21,-56339.47,422.1900000000005,15056.69,39480.2,120060.15,411.1299999999999,1669.54,8097.39,22743.06,1491.3499999999983,-526.79,-3489.06,-30741.63,-6.44,4.2,7.79,-0.58,-10.46,-6.49,12.68,-3.16
2026-01-14,1225754.0,-4552893.0,544157.0,2782982.0,4157.0,-13432.0,-2943.0,12218.0,-128637.0,52982.0,208378.0,-29671.0,-64971.0,-529929.0,128539.0,-12558.0,24724.0,29769.0,24547.0,296827.0,4157.0,-13432.0,-2943.0,12218.0,-113307.0,51153.0,86113.0,-11691.0,-64490.0,-311791.0,97667.0,-65678.0,-136843.0,27331.0,79015.0,362521.0,4157.0,-3524.17,-14472.84,-29833.39,-61275.21,3586.779999999999,16296.17,43589.63,122587.1,1152.17,2716.57,8712.81,23751.69,-610.1399999999994,-1317.13,-5762.0,-28859.86,2.87,-1.89,-5.48,1.28,-11.99,2.14,16.24,-10.37
2026-01-16,1243460.0,-4564817.0,522225.0,2799132.0,17706.0,-11924.0,-21932.0,16150.0,-23968.0,90391.0,214252.0,-62084.0,-85255.0,-571753.0,48851.0,-48331.0,12614.0,37201.0,43195.0,344887.0,17706.0,-11924.0,-21932.0,16150.0,-8638.0,88562.0,91987.0,-44104.0,-84774.0,-353615.0,17979.0,-101451.0,-148953.0,34763.0,97663.0,410581.0,17706.0,-5042.429999999997,-15805.46,-36483.44,-67195.53,1897.6900000000005,15989.23,46255.89,124904.29,548.5999999999999,2514.08,8703.68,23598.48,928.989999999998,-1408.78,-4699.54,-27517.52,8.69,-6.44,-16.18,4.16,-19.59,7.7,16.04,-6.69
2026-01-19,1211594.0,-4538288.0,505214.0,2821480.0,-31866.0,26529.0,-17011.0,22348.0,-47995.0,28292.0,133344.0,-12569.0,-59664.0,-534757.0,-15441.0,-54891.0,15314.0,76005.0,86263.0,386099.0,-31866.0,26529.0,-17011.0,22348.0,-32665.0,26463.0,11079.0,5411.0,-59183.0,-317434.0,-46313.0,-108011.0,-146253.0,73567.0,140731.0,452608.0,-31866.0,-2190.9,-14309.37,-39011.87,-69386.43,3053.57,13445.23,48264.25,126573.69,83.50999999999999,2527.98,7929.22,23426.03,1874.0199999999968,1248.03,-1160.94,-22659.64,-1.22,-0.77,-18.01,10.75,-22.51,11.87,11.27,5.19
2026-01-20,1201153.0,-4498031.0,514918.0,2781960.0,-10441.0,40257.0,9704.0,-39520.0,-60325.0,-56898.0,-33755.0,66745.0,14060.0,-462567.0,-20536.0,-18132.0,107166.0,14116.0,60970.0,389156.0,-10441.0,40257.0,9704.0,-39520.0,-60325.0,-58727.0,-148526.0,66745.0,14541.0,-238050.0,-20536.0,-71255.0,-68674.0,14116.0,115441.0,455250.0,-10441.0,-1638.66,-12826.24,-42713.13,-70148.26,1274.41,10234.64,44192.72,124130.02,794.45,2989.86,8582.52,24535.62,1643.800000000003,5328.02,6048.56,-18403.46,-14.64,15.61,-6.89,6.92,-26.73,3.2,15.16,29.18
2026-01-21,1223271.0,-4495127.0,501184.0,2770672.0,22118.0,2904.0,-13734.0,-11288.0,1674.0,-61569.0,-1009.0,44334.0,13079.0,-471353.0,-45916.0,-9892.0,134867.0,-92.0,58382.0,337495.0,22118.0,2904.0,-13734.0,-11288.0,1674.0,-63398.0,-115780.0,44334.0,13560.0,-246836.0,-45916.0,-63015.0,-40973.0,-92.0,112853.0,403589.0,22118.0,-992.2300000000014,-13388.39,-43802.8,-71705.19,3375.98,13188.43,44744.88,128644.67,258.8300000000001,2837.56,8353.04,24294.95,28.639999999999414,3865.31,8043.29,-19470.53,-15.39,15.29,-4.3,6.54,-28.02,4.36,13.75,35.82
2026-01-22,1241106.0,-4493798.0,470971.0,2781721.0,17835.0,1329.0,-30213.0,11049.0,15352.0,-83991.0,-44354.0,59095.0,20985.0,-454611.0,-73186.0,-10713.0,112167.0,-1261.0,73719.0,386798.0,17835.0,1329.0,-30213.0,11049.0,15352.0,-85820.0,-159125.0,59095.0,21466.0,-230094.0,-73186.0,-63836.0,-63673.0,-1261.0,128190.0,452892.0,17835.0,-2253.1900000000023,-12117.41,-44621.67,-74572.21,3324.33,12925.98,45292.97,129661.01,-294.81999999999994,1390.57,7497.3,24202.53,-92.27999999999884,4383.17,7616.85,-17575.56,-18.82,16.92,-4.48,8.84,-29.06,5.57,8.61,34.42
2026-01-23,1227835.0,-4470689.0,497143.0,2745711.0,-13271.0,23109.0,26172.0,-36010.0,-15625.0,-112363.0,49823.0,94128.0,40683.0,-442128.0,-25082.0,43193.0,66214.0,-53421.0,28487.0,326091.0,-13271.0,23109.0,26172.0,-36010.0,-15625.0,-96188.0,-172575.0,94128.0,42266.0,-175192.0,-25082.0,-25890.0,-13438.0,-53421.0,79812.0,361205.0,-13271.0,-3213.0,-10287.98,-46082.69,-87210.77,2440.0200000000004,13468.31,46523.64,131185.14,37.60999999999967,879.58,6881.85,25298.24,1717.3099999999977,5171.49,8551.42,-16974.22,-23.12,21.18,11.7,1.92,-30.82,8.21,4.95,37.46
2026-01-27,1320116.0,-4473039.0,484133.0,2668790.0,92281.0,-2350.0,-13010.0,-76921.0,108522.0,-28743.0,-50154.0,65249.0,50693.0,-116801.0,-21081.0,39207.0,11970.0,-152690.0,-61157.0,154985.0,85384.0,-39659.0,-39982.0,-5743.0,101625.0,-19465.0,-101192.0,27940.0,14967.0,-175604.0,-48053.0,-56848.0,-79563.0,-81512.0,61346.0,356359.0,85384.0,-5140.960000000003,-13238.04,-49385.34,-91565.95,6608.16,17022.9,51418.47,132820.39,157.80999999999997,953.88,7529.27,26170.83,-2294.8600000000006,1002.61,4942.34,-16257.12,-9.78,23.29,10.4,-11.68,-34.7,18.56,8.94,25.58
2026-01-28,1308440.0,-4432599.0,441615.0,2682544.0,-11676.0,40440.0,-42518.0,13754.0,107287.0,-16047.0,10393.0,65432.0,87365.0,-81517.0,-73303.0,-3368.0,-41927.0,-99416.0,-67950.0,113051.0,-11676.0,40440.0,-42518.0,13754.0,100390.0,-6769.0,-40645.0,28123.0,51639.0,-140320.0,-100275.0,-99423.0,-133460.0,-28238.0,54553.0,314425.0,-11676.0,4396.700000000001,-7202.68,-42278.2,-84616.54,2788.619999999999,18537.11,53639.81,134365.18,-191.8399999999997,-32.41,7802.66,25364.02,-1922.7000000000044,-2563.89,2430.24,-19519.58,-7.65,31.33,-2.61,-12.72,-26.68,23.21,10.64,17.37
2026-01-29,1215368.0,-4376159.0,424855.0,2735936.0,-93072.0,56440.0,-16760.0,53392.0,-7903.0,-201437.0,-54099.0,118968.0,192537.0,21077.0,-76329.0,-26395.0,-103961.0,-34736.0,35295.0,136983.0,-93072.0,56440.0,-16760.0,53392.0,-14800.0,-179832.0,-105137.0,81659.0,166264.0,-37726.0,-103301.0,-94668.0,-195494.0,36442.0,108236.0,338357.0,-93072.0,-115.81999999999972,-6326.27,-38740.12,-77126.63,1819.1500000000012,16980.28,51917.64,131077.47,223.0,-68.24,6573.67,24988.18,1701.2300000000032,-891.3,3381.17,-18587.63,-36.72,54.46,-9.93,2.91,-22.77,19.56,3.26,20.6
2026-01-30,1136509.0,-4316535.0,454588.0,2725438.0,-78859.0,59624.0,29733.0,-10498.0,-104597.0,-321107.0,-108446.0,177263.0,268075.0,76719.0,-16383.0,16179.0,-79504.0,-56283.0,36853.0,111231.0,-78859.0,59624.0,29733.0,-10498.0,-111494.0,-299502.0,-159484.0,139954.0,241802.0,17916.0,-43355.0,-52094.0,-171037.0,14895.0,109794.0,312605.0,-78859.0,0.0,-4073.08,-34152.16,-75188.17,-1247.08,12408.87,45727.59,127948.29,-37.26999999999998,189.31,6042.75,24767.32,1268.8300000000015,469.81,6270.63,-16552.47,-55.14,70.38,3.03,3.14,-17.69,6.51,0.14,30.32
2026-02-02,1119628.0,-4252030.0,467969.0,2664433.0,-16881.0,64505.0,13381.0,-61005.0,-108207.0,-327640.0,-42321.0,218659.0,339023.0,107030.0,-29174.0,51687.0,-68308.0,-81278.0,-63070.0,3599.0,21166.0,5308.0,-8427.0,-18047.0,-77057.0,-267988.0,-55312.0,122153.0,253553.0,-10970.0,-77954.0,-38394.0,-181649.0,32858.0,52829.0,247931.0,21166.0,-1120.210000000001,-1980.29,-32231.55,-75537.95,1145.0499999999993,11113.9,45682.15,129628.05,822.23,973.93,6724.41,25085.9,-1603.1399999999994,-2850.64,2372.64,-20333.25,-55.64,84.64,13.78,-11.99,-15.7,6.46,4.38,17.48
2026-02-03,1213592.0,-4157166.0,361362.0,2582212.0,93964.0,94864.0,-106607.0,-82221.0,-106524.0,-248561.0,64663.0,315873.0,408564.0,217515.0,-122771.0,-28779.0,-184267.0,-86578.0,-131224.0,-97911.0,93964.0,94864.0,-106607.0,-82221.0,-68477.0,-188909.0,51672.0,256676.0,323094.0,99515.0,-144579.0,-118860.0,-297608.0,-43620.0,-15325.0,146421.0,93964.0,7375.439999999999,10536.11,-25555.38,-65109.8,-1948.73,2557.01,44748.68,124829.83,747.4800000000005,1563.6,6269.8,24610.83,-4397.32,-4953.1,-1141.02,-25206.38,-43.01,97.65,-10.83,-22.19,-8.16,4.53,1.76,5.9
2026-02-04,1224613.0,-4146739.0,338444.0,2583682.0,11021.0,10427.0,-22918.0,1470.0,-83827.0,-193064.0,113609.0,285860.0,371759.0,241753.0,-103171.0,-40335.0,-219260.0,-98862.0,-138360.0,-136102.0,11021.0,10427.0,-22918.0,1470.0,-45780.0,-133412.0,100618.0,226663.0,286289.0,123753.0,-124979.0,-130416.0,-332601.0,-55904.0,-22461.0,108230.0,11021.0,1016.2999999999992,7155.71,-25276.45,-69030.28,-200.08999999999835,-431.7,44065.37,119296.35,-636.71,1118.73,5254.61,23996.37,789.2100000000064,-2241.19,-0.74,-22975.47,-34.17,88.18,-14.29,-23.14,-8.1,3.13,-4.26,9.96
2026-02-05,1188034.0,-4143212.0,339352.0,2615826.0,-36579.0,3527.0,908.0,32144.0,-27334.0,-198528.0,82731.0,232947.0,371859.0,277527.0,-85503.0,-45979.0,-238742.0,-120110.0,-127352.0,-121516.0,-36579.0,3527.0,908.0,32144.0,10713.0,-152048.0,69740.0,173750.0,293333.0,159527.0,-107311.0,-125631.0,-352083.0,-77152.0,-15654.0,122816.0,-36579.0,-1362.630000000001,5908.9,-26589.82,-65239.17,-618.3999999999996,-2869.25,42356.15,113838.6,508.5400000000002,1404.27,5843.13,24551.27,1993.0999999999983,-1949.32,497.9,-20389.61,-34.8,86.7,-15.95,-21.41,-9.95,-0.43,-0.46,11.87
2026-02-06,1147950.0,-4105914.0,345170.0,2612794.0,-40084.0,37298.0,5818.0,-3032.0,11441.0,-206441.0,49638.0,210621.0,417308.0,330805.0,-109418.0,-70448.0,-239091.0,-112644.0,-140419.0,-141352.0,-40084.0,37298.0,5818.0,-3032.0,49488.0,-159961.0,36647.0,151424.0,338782.0,212805.0,-131226.0,-150100.0,-352432.0,-69686.0,-28721.0,102980.0,-40084.0,3511.6399999999994,9420.54,-21242.79,-61433.89,-1872.51,-3494.68,38136.34,111728.78,174.01999999999998,1615.56,5912.01,24228.43,-650.6800000000003,-3868.83,-332.98,-19958.85,-35.74,94.25,-23.4,-23.39,-3.85,-9.26,0.17,9.23
2026-02-09,1163533.0,-4082760.0,318027.0,2601200.0,15583.0,23154.0,-27143.0,-11594.0,43905.0,-103895.0,14696.0,169270.0,419973.0,345099.0,-149942.0,-155347.0,-244708.0,-63233.0,-160731.0,-115087.0,15583.0,23154.0,-27143.0,-11594.0,43905.0,-57415.0,1705.0,169270.0,341447.0,227099.0,-149942.0,-234999.0,-358049.0,-63233.0,-49033.0,129245.0,15583.0,3697.56,14238.31,-13835.42,-56953.83,-670.9400000000005,-5310.67,35260.77,107364.43,190.12999999999988,983.46,5351.05,24335.6,-4019.299999999996,-6284.99,-5372.92,-20977.09,-19.64,93.03,-49.17,-26.5,4.8,-15.23,-3.1,-7.75
